,metric,threshold,config_idx,score,precision,recall,f1-score,algorithm,signal_idx,ex_time
30,ses,0.27,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
31,ses,0.28,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
32,ses,0.29,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
33,ses,0.3,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
34,ses,0.31,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
35,ses,0.32,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
36,ses,0.33,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
37,ses,0.34,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
38,ses,0.35000000000000003,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
39,ses,0.36,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
40,ses,0.37,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
41,ses,0.38,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
42,ses,0.39,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
43,ses,0.4,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
44,ses,0.41000000000000003,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
45,ses,0.42,0,nan,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.277177095413208
46,ses,0.43,0,nan,0.6666666666666666,1.0,0.8,BasePersistentPattern,0,0.277177095413208
47,ses,0.44,0,nan,0.6666666666666666,1.0,0.8,BasePersistentPattern,0,0.277177095413208
48,ses,0.45,0,nan,0.6666666666666666,1.0,0.8,BasePersistentPattern,0,0.277177095413208
49,ses,0.46,0,nan,0.6666666666666666,1.0,0.8,BasePersistentPattern,0,0.277177095413208
50,ses,0.47000000000000003,0,nan,0.5,1.0,0.6666666666666666,BasePersistentPattern,0,0.277177095413208
51,ses,0.48,0,nan,0.3333333333333333,1.0,0.5,BasePersistentPattern,0,0.277177095413208
52,ses,0.49,0,nan,0.3333333333333333,1.0,0.5,BasePersistentPattern,0,0.277177095413208
53,ses,0.5,0,nan,0.3333333333333333,1.0,0.5,BasePersistentPattern,0,0.277177095413208
54,ses,0.51,0,nan,0.3333333333333333,1.0,0.5,BasePersistentPattern,0,0.277177095413208
55,ses,0.52,0,nan,0.3333333333333333,0.8,0.47058823529411764,BasePersistentPattern,0,0.277177095413208
56,ses,0.53,0,nan,0.3333333333333333,0.8,0.47058823529411764,BasePersistentPattern,0,0.277177095413208
57,ses,0.54,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
58,ses,0.55,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
59,ses,0.56,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
60,ses,0.5700000000000001,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
61,ses,0.58,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
62,ses,0.59,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
63,ses,0.6,0,nan,0.16666666666666666,0.8,0.27586206896551724,BasePersistentPattern,0,0.277177095413208
64,ses,0.61,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
65,ses,0.62,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
66,ses,0.63,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
67,ses,0.64,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
68,ses,0.65,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
69,ses,0.66,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
70,ses,0.67,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
71,ses,0.68,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
72,ses,0.6900000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
73,ses,0.7000000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
74,ses,0.71,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
75,ses,0.72,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
76,ses,0.73,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
77,ses,0.74,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
78,ses,0.75,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
79,ses,0.76,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
80,ses,0.77,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
81,ses,0.78,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
82,ses,0.79,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
83,ses,0.8,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
84,ses,0.81,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
85,ses,0.8200000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
86,ses,0.8300000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
87,ses,0.84,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
88,ses,0.85,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
89,ses,0.86,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
90,ses,0.87,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
91,ses,0.88,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
92,ses,0.89,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
93,ses,0.9,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
94,ses,0.91,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
95,ses,0.92,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
96,ses,0.93,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
97,ses,0.9400000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
98,ses,0.9500000000000001,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
99,ses,0.96,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
100,ses,0.97,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
101,ses,0.98,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
102,ses,0.99,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
103,ses,1.0,0,nan,0.0,0.8,0.0,BasePersistentPattern,0,0.277177095413208
104,es_auc,,0,nan,0.21485148514851485,0.6,0.2308910891089109,BasePersistentPattern,0,0.277177095413208
105,es,0.0,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
106,es,0.01,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
107,es,0.02,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
108,es,0.03,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
109,es,0.04,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
110,es,0.05,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
111,es,0.06,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
112,es,0.07,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
113,es,0.08,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
114,es,0.09,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
115,es,0.1,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
116,es,0.11,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
117,es,0.12,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
118,es,0.13,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
119,es,0.14,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
120,es,0.15,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
121,es,0.16,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
122,es,0.17,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
123,es,0.18,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
124,es,0.19,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
125,es,0.2,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
126,es,0.21,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
127,es,0.22,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
128,es,0.23,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
129,es,0.24,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
130,es,0.25,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
131,es,0.26,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
132,es,0.27,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
133,es,0.28,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
134,es,0.29,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
135,es,0.3,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
136,es,0.31,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
137,es,0.32,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
138,es,0.33,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
139,es,0.34,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
140,es,0.35000000000000003,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
141,es,0.36,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
142,es,0.37,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
143,es,0.38,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
144,es,0.39,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
145,es,0.4,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
146,es,0.41000000000000003,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
147,es,0.42,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
148,es,0.43,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
149,es,0.44,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
150,es,0.45,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
151,es,0.46,0,nan,0.45,0.6,0.48,BasePersistentPattern,0,0.277177095413208
152,es,0.47000000000000003,0,nan,0.25,0.6,0.27999999999999997,BasePersistentPattern,0,0.277177095413208
153,es,0.48,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
154,es,0.49,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
155,es,0.5,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
156,es,0.51,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
157,es,0.52,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
158,es,0.53,0,nan,0.05,0.6,0.08,BasePersistentPattern,0,0.277177095413208
159,es,0.54,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
160,es,0.55,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
161,es,0.56,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
162,es,0.5700000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
163,es,0.58,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
164,es,0.59,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
165,es,0.6,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
166,es,0.61,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
167,es,0.62,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
168,es,0.63,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
169,es,0.64,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
170,es,0.65,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
171,es,0.66,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
172,es,0.67,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
173,es,0.68,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
174,es,0.6900000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
175,es,0.7000000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
176,es,0.71,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
177,es,0.72,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
178,es,0.73,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
179,es,0.74,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
180,es,0.75,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
181,es,0.76,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
182,es,0.77,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
183,es,0.78,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
184,es,0.79,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
185,es,0.8,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
186,es,0.81,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
187,es,0.8200000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
188,es,0.8300000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
189,es,0.84,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
190,es,0.85,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
191,es,0.86,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
192,es,0.87,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
193,es,0.88,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
194,es,0.89,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
195,es,0.9,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
196,es,0.91,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
197,es,0.92,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
198,es,0.93,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
199,es,0.9400000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
200,es,0.9500000000000001,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
201,es,0.96,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
202,es,0.97,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
203,es,0.98,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
204,es,0.99,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
205,es,1.0,0,nan,0.0,0.6,0.0,BasePersistentPattern,0,0.277177095413208
206,amis,,0,0.3923150833829743,0.0,0.0,0.0,BasePersistentPattern,0,0.277177095413208
207,sss,,0,nan,0.4748646558391338,0.5008156606851549,0.4874950377133783,Baseline,0,0.1255812644958496
208,sss,,1,nan,0.37669630322882547,0.6566068515497553,0.47873922093369015,Baseline,0,0.1346759796142578
209,sss,,2,nan,0.39498178874949413,0.7960848287112561,0.5279956721666216,Baseline,0,0.15593314170837402
210,sss,,3,nan,0.4083710407239819,0.8833605220228385,0.5585353274883961,Baseline,0,0.18002986907958984
211,sss,,4,nan,0.3304111245465538,0.8915171288743883,0.4821349801499779,Baseline,0,0.19771790504455566
212,sss,,5,nan,0.34334763948497854,0.9135399673735726,0.4991087344028521,Baseline,0,0.23120498657226562
213,sss,,6,nan,0.32331060136391815,0.8507340946166395,0.46855345911949675,Baseline,0,0.3274660110473633
214,sss,,7,nan,0.27658904971680304,0.7169657422512234,0.39918256130790186,Baseline,0,0.34134507179260254
215,sss,,8,nan,0.3507046869878728,0.8727569331158238,0.5003507131166705,Baseline,0,0.36896586418151855
216,sss,,9,nan,0.3065217391304348,0.5750407830342578,0.39988655700510495,Baseline,0,0.3677496910095215
217,ss,,0,nan,0.08436363636363636,0.3077513460144089,0.1322152540365994,Baseline,0,0.1255812644958496
218,ss,,1,nan,0.08842828282828283,0.3516931241418676,0.14097907746814903,Baseline,0,0.1346759796142578
219,ss,,2,nan,0.09446666666666666,0.43481510621557823,0.15506770837952163,Baseline,0,0.15593314170837402
220,ss,,3,nan,0.08861688311688312,0.43890637293469703,0.14724716273112748,Baseline,0,0.18002986907958984
221,ss,,4,nan,0.07533634992458522,0.4411487018095987,0.12851341618419382,Baseline,0,0.19771790504455566
222,ss,,5,nan,0.07510391363022942,0.45346299810246676,0.12830315911262896,Baseline,0,0.23120498657226562
223,ss,,6,nan,0.0755936507936508,0.5167519013899817,0.13152785372485282,Baseline,0,0.3274660110473633
224,ss,,7,nan,0.045396825396825394,0.35628114345659584,0.08047940643648764,Baseline,0,0.34134507179260254
225,ss,,8,nan,0.04105681818181818,0.3088709677419355,0.07229012817248111,Baseline,0,0.36896586418151855
226,ss,,9,nan,0.017391304347826087,0.16129032258064516,0.03139717425431711,Baseline,0,0.3677496910095215
227,ses_auc,,0,nan,0.45904590459045896,0.4910891089108912,0.47160482799817083,Baseline,0,0.1255812644958496
228,ses,0.0,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
229,ses,0.01,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
230,ses,0.02,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
231,ses,0.03,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
232,ses,0.04,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
233,ses,0.05,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
234,ses,0.06,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
235,ses,0.07,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
236,ses,0.08,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
237,ses,0.09,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
238,ses,0.1,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
239,ses,0.11,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
240,ses,0.12,0,nan,0.9090909090909091,1.0,0.9523809523809523,Baseline,0,0.1255812644958496
241,ses,0.13,0,nan,0.9090909090909091,0.9,0.9045226130653266,Baseline,0,0.1255812644958496
242,ses,0.14,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
243,ses,0.15,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
244,ses,0.16,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
245,ses,0.17,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
246,ses,0.18,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
247,ses,0.19,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
248,ses,0.2,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
249,ses,0.21,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
250,ses,0.22,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
251,ses,0.23,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
252,ses,0.24,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
253,ses,0.25,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
254,ses,0.26,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
255,ses,0.27,0,nan,0.8181818181818182,0.9,0.8571428571428572,Baseline,0,0.1255812644958496
256,ses,0.28,0,nan,0.7272727272727273,0.9,0.8044692737430167,Baseline,0,0.1255812644958496
257,ses,0.29,0,nan,0.7272727272727273,0.9,0.8044692737430167,Baseline,0,0.1255812644958496
258,ses,0.3,0,nan,0.7272727272727273,0.9,0.8044692737430167,Baseline,0,0.1255812644958496
259,ses,0.31,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
260,ses,0.32,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
261,ses,0.33,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
262,ses,0.34,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
263,ses,0.35000000000000003,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
264,ses,0.36,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
265,ses,0.37,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
266,ses,0.38,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
267,ses,0.39,0,nan,0.7272727272727273,0.8,0.761904761904762,Baseline,0,0.1255812644958496
268,ses,0.4,0,nan,0.7272727272727273,0.6,0.6575342465753425,Baseline,0,0.1255812644958496
269,ses,0.41000000000000003,0,nan,0.5454545454545454,0.6,0.5714285714285713,Baseline,0,0.1255812644958496
270,ses,0.42,0,nan,0.5454545454545454,0.6,0.5714285714285713,Baseline,0,0.1255812644958496
271,ses,0.43,0,nan,0.5454545454545454,0.6,0.5714285714285713,Baseline,0,0.1255812644958496
272,ses,0.44,0,nan,0.5454545454545454,0.6,0.5714285714285713,Baseline,0,0.1255812644958496
273,ses,0.45,0,nan,0.5454545454545454,0.4,0.4615384615384615,Baseline,0,0.1255812644958496
274,ses,0.46,0,nan,0.36363636363636365,0.2,0.25806451612903225,Baseline,0,0.1255812644958496
275,ses,0.47000000000000003,0,nan,0.36363636363636365,0.2,0.25806451612903225,Baseline,0,0.1255812644958496
276,ses,0.48,0,nan,0.36363636363636365,0.2,0.25806451612903225,Baseline,0,0.1255812644958496
277,ses,0.49,0,nan,0.36363636363636365,0.2,0.25806451612903225,Baseline,0,0.1255812644958496
